GPV_Position,GPV_Velocity,GP1_Position,GP1_Velocity,GP1_PushPressure,GP1_PressureA,GP1_PressureB,GP1_ClaspPressure,GP1_OilTemperature,GP2_Position,GP2_Velocity,GP2_PushPressure,GP2_PressureA,GP2_PressureB,GP2_ClaspPressure,GP2_OilTemperature,GP3_Position,GP3_Velocity,GP3_PushPressure,GP3_PressureA,GP3_PressureB,GP3_ClaspPressure,GP3_OilTemperature,GP4_Position,GP4_Velocity,GP4_PushPressure,GP4_PressureA,GP4_PressureB,GP4_ClaspPressure,GP4_OilTemperature,OutsideTemp,Locatie,TempTimestamp,Tel
0.023785840826683793,0.5960411669500669,0.026729315119643986,0.6143296949342285,0.8712577020659662,0.3374639769452448,0.26798107255520487,0.015468388360852849,0.9760479041916169,0.02130048339310772,0.5780944397876504,0.8284088421974178,0.4636897120850908,0.36577294144043154,0.012971354558385186,0.9288888888888889,0.023577763357127433,0.5930687534935707,0.7511003412294155,0.2669460192260284,0.28076417779724067,0.013834409085867753,0.9682539682539681,0.023706761743916904,0.5940649496080629,0.865499124343258,0.3323553681122219,0.2819036551869847,0.01249743134336953,0.9312499999999999,0.7798165294315378,0.0,2016-12-05 16:30:00,8.0
0.041902771686792704,0.685296262842192,0.04586613560693284,0.7030506577106073,0.9106197897789055,0.19673390970220958,0.16240799158780228,0.01704679494063632,0.9760479041916169,0.03795415562139402,0.6647108130762792,0.8796965054351794,0.29048230331927355,0.22038366614314606,0.01596474380988114,0.9333333333333333,0.041562374463088254,0.6822247065399647,0.7708817565896843,0.17549913729356645,0.19794175607619857,0.014846684101217136,0.9735449735449736,0.042221805216738593,0.6858902575587899,0.9080210157618216,0.18850279636930453,0.16696598351996625,0.010195271785929452,0.9375,0.7706423177933795,0.0,2016-12-05 16:30:00,8.0
0.06520622668102095,0.7787575550976712,0.0701994585680057,0.7970892807164827,0.9309894889452701,0.16676272814601323,0.13123028391167202,0.01609975293225365,0.9760479041916169,0.05937938562295334,0.7479742944956687,0.908951630553732,0.22813130386942973,0.15974870989454865,0.017295139411180247,0.9333333333333333,0.06476932109638146,0.7772498602571263,0.7827506058058457,0.14986443184619125,0.16772498357784074,0.015858959116566523,0.9682539682539681,0.06624132107337208,0.7866741321388568,0.9293870402802104,0.15182910057761073,0.1297274455947603,0.013812950609388738,0.9375,0.7798165294315378,0.0,2016-12-05 16:30:00,8.0
0.09341526518874489,0.8689232780659468,0.09929364906494072,0.885530366638678,0.9559260601667271,0.14908741594620528,0.10347003154574141,0.01704679494063632,0.9820359281437128,0.08532668018088256,0.8306789606035196,0.9229590720070039,0.1973225747295069,0.13013237603769376,0.01629734185877889,0.9333333333333333,0.09335311022527093,0.8736724427054205,0.7930369417931856,0.14526333086845752,0.15327348368732185,0.018220933000674094,0.9682539682539681,0.09517107649965605,0.8790593505039196,0.9467600700525396,0.12469056569175804,0.10099302767800558,0.014141829583987074,0.9312499999999999,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.12562503986490592,0.9441646689734747,0.13246413790957476,0.9594178561432959,0.9663646248640813,0.08683957732949109,0.061829652996845126,0.01673111427117543,0.9820359281437128,0.11567129268673008,0.9066778429728976,0.9398847304297077,0.1870529983495324,0.11083688579762199,0.01662994331338475,0.9333333333333333,0.12561416519884996,0.9499720514253756,0.8108402156174277,0.11568482458302495,0.1138603021677248,0.017208657985324713,0.9682539682539681,0.12791643210108206,0.9532474804031359,0.973660245183888,0.08875034381589812,0.060004225649693904,0.013812950609388738,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.1583416642860884,0.9840938445667129,0.16535457572268722,0.9963616008956048,0.9773831098223994,0.04534101825168058,0.031125131440588715,0.0183095208509589,0.9820359281437128,0.14801185092780322,0.9620005588153112,0.9468884511563436,0.14377406931964035,0.07897689028494553,0.017295139411180247,0.9333333333333333,0.1582151355026108,0.9843487982112901,0.8124227288462492,0.0769041163421243,0.08627107510400704,0.018220933000674094,0.9682539682539681,0.16063051229123643,0.9860022396416566,0.9831873905429072,0.04620885669753354,0.028311852947390633,0.014799587533183741,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.19121442847248796,0.9931336163647961,0.19821389675451942,0.9930030786453948,0.9924610366074663,0.026128722382324752,0.009674027339642512,0.01799384018149801,0.9880239520958082,0.18082020895056952,0.987147247834591,0.9655650397607064,0.12323491655969204,0.052052950415077695,0.01662994331338475,0.9333333333333333,0.19072340162541343,0.9924538848518701,0.8171702685327138,0.05455591159313078,0.06612656010510184,0.018220933000674094,0.9682539682539681,0.1936260711828359,0.9921612541993284,0.9904728546409809,0.018336847895846938,0.0067610395098248125,0.015128469875407944,0.9375,0.7798165294315378,0.0,2016-12-05 16:30:00,8.0
0.21762950690030664,0.9962842430861877,0.22466316084264223,0.9960817240414213,0.9942007973903588,0.016138328530259285,0.0029442691903258144,0.01704679494063632,0.9880239520958082,0.2072353032901923,0.9966471081307636,0.9678996133362517,0.10929763432972708,0.04173210679829505,0.017627737460077994,0.9333333333333333,0.21689688204938004,0.992453884851872,0.8163790119183031,0.04535370963766338,0.060871469235822206,0.018220933000674094,0.9682539682539681,0.21999124288484417,0.9921612541993284,0.9893520140105081,0.008801686990006505,0.00211282484682039,0.014141829583987074,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.25225710754620984,0.9970552311632503,0.25889162025080087,0.9960817240414213,0.9895614353026458,0.009990393852065467,0.0029442691903258144,0.01704679494063632,0.9880239520958082,0.24179011383128002,0.9946912545403743,0.963230466185161,0.10342930496974123,0.04173210679829505,0.017627737460077994,0.9333333333333333,0.25159914712153547,0.9963666852990473,0.8191484100687406,0.049954810615397076,0.060871469235822206,0.017208657985324713,0.9682539682539681,0.25467567398511337,0.9932810750279955,0.9893520140105081,0.006601265242504692,0.0008451299387281544,0.014799587533183741,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.2851374691420037,0.9953740517130731,0.2917509412826341,0.9935628323537639,0.990721275824574,0.012295869356387667,0.0033648790746581302,0.017362478842576235,0.9880239520958082,0.274692031810385,0.9918971779826782,0.9655650397607064,0.10416284613973946,0.04038590980480154,0.01662994331338475,0.9377777777777778,0.28432372299990755,0.9966461710452753,0.8187527817615353,0.049954810615397076,0.06130939347492887,0.018220933000674094,0.9682539682539681,0.2873897541752677,0.9916013437849956,0.9899124343257445,0.008801686990006505,0.0016902598774563087,0.014799587533183741,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.3185559761817593,0.9955834006214932,0.325232597940069,0.9960817240414213,0.9895614353026458,0.009990393852065467,0.0029442691903258144,0.01799384018149801,0.9880239520958082,0.30815530952752274,0.9924559932942167,0.9667323265484791,0.10416284613973946,0.039488445142473,0.017295139411180247,0.9333333333333333,0.3174191156021135,0.9944102850754588,0.819544038375946,0.05126941089474977,0.06130939347492887,0.016196382969975325,0.9682539682539681,0.320698067179584,0.9916013437849939,0.9904728546409809,0.010268634821674363,0.00211282484682039,0.01545734885000628,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.35174869241109,0.9976178243615959,0.358185269315742,0.9960817240414213,0.9849220732149329,0.005379442843419501,0.003785488958990454,0.0183095208509589,0.9880239520958082,0.3412131607671913,0.9941324392288358,0.9638141095790473,0.10416284613973946,0.04173210679829505,0.017627737460077994,0.9333333333333333,0.35036000123605604,0.9958077138065932,0.8183571534543299,0.04864021033604439,0.060871469235822206,0.016871234131915904,0.9682539682539681,0.3541940326515293,0.9966405375139968,0.9910332749562173,0.011002108737507545,0.00211282484682039,0.014141829583987074,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.38466031595961253,0.9969869460000359,0.39107570712885453,0.9960817240414213,0.9866618339978253,0.006916426512968165,0.0033648790746581302,0.01704679494063632,0.9880239520958082,0.37411507874629624,0.9930148086057552,0.9603122492157294,0.09682743443975786,0.0399371774736375,0.01662994331338475,0.9333333333333333,0.3830536757207751,0.9952487423141408,0.8175658968399192,0.047325610056691725,0.060871469235822206,0.01889578070749171,0.9682539682539681,0.38703321448677036,0.9958006718924969,0.9893520140105081,0.00806821307417255,0.0016902598774563087,0.014799587533183741,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.4176030501566424,0.9946724401937684,0.424183962410928,0.9955219703330523,0.9889815150416817,0.007684918347742484,0.002103049421661167,0.018625201520419788,0.9880239520958082,0.40689225011695,0.9924559932942167,0.968483256730138,0.1048963873097377,0.038590980480144,0.017627737460077994,0.9377777777777778,0.41577825159914716,0.9924538848518701,0.8183571534543299,0.04929751047572074,0.06130939347492887,0.017208657985324713,0.9682539682539681,0.41987239632201145,0.9904815229563269,0.9887915936952716,0.010268634821674363,0.0033805197549126253,0.014141829583987074,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.4505614171115691,0.995652113964106,0.4572922176930015,0.9983207388748933,0.9889815150416817,0.009990393852065467,0.0033648790746581302,0.017362478842576235,0.9880239520958082,0.4396070481833777,0.991617770326908,0.9620631793973884,0.09976159911975083,0.04038590980480154,0.01596474380988114,0.9333333333333333,0.44856463026482435,0.9941307993292327,0.8175658968399192,0.047325610056691725,0.060871469235822206,0.016196382969975325,0.9629629629629628,0.4527741289797959,0.990761478163494,0.9927145359019265,0.011002108737507545,0.0008451299387281544,0.015128469875407944,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.4765867125658299,0.9938305033329511,0.48333696362448264,0.9977609851665262,0.9936208771293947,0.013832853025936303,0.002103049421661167,0.01704679494063632,0.9880239520958082,0.46549196943708127,0.9888236937692101,0.9573940322462976,0.09609389326975964,0.04173210679829505,0.01662994331338475,0.9333333333333333,0.47427458978399895,0.99161542761319,0.8203352949903568,0.05258401117410243,0.06130939347492887,0.017208657985324713,0.9682539682539681,0.47898292362544576,0.9893617021276596,0.9921541155866901,0.010268634821674363,0.0008451299387281544,0.014799587533183741,0.9375,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.5111438882744157,0.9946730461864315,0.5178765908454431,0.994122586062131,0.9913011960855381,0.010758885686839002,0.002103049421661167,0.01704679494063632,0.9880239520958082,0.5001715265866211,0.9921765856384482,0.9620631793973884,0.10196222262974552,0.04173210679829505,0.01662994331338475,0.9333333333333333,0.5085133339513614,0.9938513135830065,0.8187527817615353,0.049954810615397076,0.06130939347492887,0.017546081838733518,0.9629629629629628,0.5134171514355416,0.990761478163494,0.9927145359019265,0.011002108737507545,0.0008451299387281544,0.015128469875407944,0.9375,0.8073395059535361,0.0,2016-12-05 16:30:00,8.0
0.5447106565446349,0.9934813178092038,0.5514827146279991,0.9941225860621328,0.9889815150416817,0.010758885686839002,0.003785488958990454,0.01704679494063632,0.9880239520958082,0.5337907375643227,0.994411846884606,0.957977675640184,0.09682743443975786,0.04173210679829505,0.01596474380988114,0.9333333333333333,0.5416705293408735,0.9888205701509212,0.8163790119183031,0.047325610056691725,0.062185241953141776,0.018220933000674094,0.9629629629629628,0.5469756677300313,0.9888017917133253,0.9910332749562173,0.010268634821674363,0.0016902598774563087,0.015128469875407944,0.9437500000000001,0.7981652943153775,0.0,2016-12-05 16:30:00,8.0
0.5774741658223291,0.9934117312020305,0.5842175685347102,0.9955219703330523,0.9924610366074663,0.013832853025936303,0.0029442691903258144,0.01609975293225365,0.9880239520958082,0.566599095587089,0.9910589550153677,0.9667323265484791,0.1048963873097377,0.0399371774736375,0.01629734185877889,0.9333333333333333,0.5740860912827168,0.9891000558971474,0.8183571534543299,0.04929751047572074,0.06130939347492887,0.017546081838733518,0.9629629629629628,0.5797522987427289,0.9902015677491596,0.9910332749562173,0.011002108737507545,0.00211282484682039,0.014141829583987074,0.9437500000000001,0.8073395059535361,0.0,2016-12-05 16:30:00,8.0
0.6105887213553554,0.9952338730526791,0.6172947070355043,0.9963616008956048,0.9930409568684306,0.013064361191161984,0.002103049421661167,0.01799384018149801,0.9880239520958082,0.5993762669577427,0.9896619167365187,0.9667323265484791,0.10416284613973946,0.039488445142473,0.017295139411180247,0.9333333333333333,0.6070887797039646,0.9944102850754588,0.8187527817615353,0.04929751047572074,0.060871469235822206,0.017546081838733518,0.9629629629629628,0.6130293363357725,0.9927211646136609,0.9893520140105081,0.00806821307417255,0.0016902598774563087,0.013812950609388738,0.9437500000000001,0.8073395059535361,0.0,2016-12-05 16:30:00,8.0
