GPV_Position,GPV_Velocity,GP1_Position,GP1_Velocity,GP1_PushPressure,GP1_PressureA,GP1_PressureB,GP1_ClaspPressure,GP1_OilTemperature,GP2_Position,GP2_Velocity,GP2_PushPressure,GP2_PressureA,GP2_PressureB,GP2_ClaspPressure,GP2_OilTemperature,GP3_Position,GP3_Velocity,GP3_PushPressure,GP3_PressureA,GP3_PressureB,GP3_ClaspPressure,GP3_OilTemperature,GP4_Position,GP4_Velocity,GP4_PushPressure,GP4_PressureA,GP4_PressureB,GP4_ClaspPressure,GP4_OilTemperature,OutsideTemp,Locatie,TempTimestamp,Tel
0.9655362762878715,0.8739686573039147,0.9700656564085015,0.8659389868457875,0.9111997100398695,0.20902977905859724,0.16871713985278666,0.013889981781069377,0.8143712574850299,0.9549976610010921,0.8787370773959217,0.9042824834026413,0.23840088024940423,0.16962082118016678,0.015299547712085648,0.808888888888889,0.9601063007941651,0.8714365567356059,0.7736511547401219,0.17418453701421377,0.1940004379242385,0.014846684101217136,0.8042328042328042,0.967942703446551,0.8729003359462495,0.9141856392294223,0.1708994223892916,0.1521762095922248,0.011839670026546994,0.7937499999999997,0.8990826471576888,0.0,2016-12-05 15:50:00,11.0
0.9826551406618433,0.7693027956002518,0.9862774994554561,0.7562272600055967,0.8892352301558538,0.26983669548511036,0.21792849631966346,0.0132586204421476,0.8143712574850299,0.9738343988772805,0.7898854428611345,0.8861165827679292,0.2882816798092796,0.21410141350684392,0.014634348208582037,0.808888888888889,0.9765767436111364,0.7599217439910542,0.7601503387567381,0.2155944458138191,0.2365338296474706,0.014846684101217136,0.8042328042328042,0.984737599299431,0.765117581187009,0.9007355516637481,0.23104428348766917,0.19696809634481277,0.010195271785929452,0.7937499999999997,0.9174314120415286,0.0,2016-12-05 15:50:00,11.0
0.9950941829444753,0.672899876761856,0.9983819273734323,0.6610691295829835,0.8683581007611454,0.3320845341018253,0.2671398527865407,0.01136452996042421,0.8143712574850299,0.9877436457196322,0.6996367700474984,0.8558400817100758,0.36392811296534,0.28365492483733534,0.012638756509487438,0.808888888888889,0.9884428787738325,0.6621017328116255,0.7475396864645667,0.26957521978473376,0.28645719290562655,0.013496985232458946,0.8042328042328042,0.9964971539375748,0.6634938409854423,0.8744658493870404,0.29714862015219595,0.25485949714768624,0.008879752519910245,0.7937499999999997,0.8990826471576888,0.0,2016-12-05 15:50:00,11.0
0.9989943694684126,0.5783973580745773,0.999564365062078,0.5493982647635025,0.8880028996013049,0.20826128722382295,0.18512092534174543,0.007576352229456465,0.8143712574850299,0.9964135350070175,0.6350936015646842,0.8313270591668492,0.432880982945168,0.34468252187570225,0.013969152110786542,0.808888888888889,0.9907295819041436,0.5575740637227494,0.7451164630829339,0.23728535042313628,0.26762645062404133,0.008098193212549145,0.8042328042328042,0.9999374491774565,0.566909294512878,0.8727845884413317,0.2780782983405159,0.2451405028523133,0.005262077064076828,0.7875000000000001,0.9174314120415286,0.0,2016-12-05 15:50:00,11.0
0.9995559061248306,0.46889939681496784,0.9986619784049539,0.4315701091519722,0.8793040956868435,0.15907780979827071,0.16451104100946387,0.1196432581838312,0.8143712574850299,0.9999064400436614,0.5375803297010336,0.8254906252279859,0.4262791124151846,0.34513125420686674,0.13270693483534782,0.8044444444444445,0.9906059763295323,0.4468977082168794,0.7427426932397014,0.20507764357899902,0.24879570834245615,0.1386815181672093,0.8042328042328042,0.9997185212985549,0.4557670772676374,0.8693520140105082,0.2207756486659948,0.21471582505810274,0.1318807752678862,0.7875000000000001,0.8990826471576888,0.0,2016-12-05 15:50:00,11.0
0.9994467139416252,0.41537016395856596,0.9985997448423933,0.40274279317100475,0.8375498368974269,0.18981748318924063,0.21161934805467908,0.8989423616308826,0.8143712574850299,0.9997193201309841,0.43950824252584497,0.8085649668052824,0.41014120667522497,0.3482723805250178,0.9391342062637764,0.808888888888889,0.9905132721485731,0.40804918949133506,0.7463033480045501,0.21362254539479078,0.2505474052988828,0.9500613802594313,0.8042328042328042,0.9996246950647408,0.4078947368421056,0.8727145359019272,0.22737691390849948,0.21598351996619453,0.9707296062470806,0.7875000000000001,0.8990826471576888,0.0,2016-12-05 15:50:00,11.0
0.9988539693627845,0.4054918323597012,0.9980085259980709,0.40554156171284633,0.6363175063428784,0.3113352545629201,0.42407991587802407,0.967484493450608,0.8143712574850299,0.9991579603929523,0.40458228555462444,0.6439045743051003,0.45708784155510745,0.5035898586493152,0.9464517107217546,0.8044444444444445,0.9899261456691689,0.4041363890441583,0.6731615647099553,0.26497411880700006,0.3657214801839273,0.9649080436299108,0.7989417989417987,0.9989991868393072,0.4045352743561032,0.740525394045535,0.2839460896671866,0.3482463553771389,0.9730317152901327,0.7875000000000001,0.9174314120415286,0.0,2016-12-05 15:50:00,11.0
0.996576705598076,0.38629665347051145,0.9956747674020597,0.38567030506577044,0.40775643349039653,0.49116234390009605,0.6882754994742373,0.9459788104728661,0.8143712574850299,0.9969125214408232,0.38642078792958995,0.45648208944335145,0.5517146524848714,0.7055754992147212,0.9507752571749816,0.8044444444444445,0.9876703439325109,0.38429290106204417,0.5753919192918255,0.3990633473009605,0.5632800525509063,0.961533770544593,0.7989417989417987,0.9967473572277483,0.3857782754759248,0.4915586690017529,0.42403960759145587,0.6166807521656443,0.9707296062470806,0.7875000000000001,0.8990826471576888,0.0,2016-12-05 15:50:00,11.0
0.9922248835667183,0.3528086504395902,0.9913184180228399,0.35236495941785556,0.330627038782171,0.6710854947166165,0.8426919032597284,0.9576590501950626,0.8143712574850299,0.9925775767971315,0.3528918692372175,0.42963449332458004,0.6566110397946091,0.7903859098048038,0.9604209037010385,0.8044444444444445,0.9833441488211113,0.3515930687534933,0.553582908857129,0.5673321830580879,0.6995292314429586,0.9686195367163826,0.8042328042328042,0.9924000750609877,0.3516237402015684,0.440560420315238,0.5956725038965813,0.7540143672089568,0.9792806818499445,0.7875000000000001,0.9174314120415286,0.0,2016-12-05 15:50:00,11.0
0.9862508600793092,0.32065246960179644,0.9853751127983318,0.32073887489504543,0.30163102573396244,0.7502401536983675,0.9070452155625666,0.9620784955230601,0.808383233532934,0.9865897395914551,0.3202011735121546,0.3934486029036276,0.6925545571245187,0.8401951985640581,0.9604209037010385,0.8044444444444445,0.9774110812397633,0.31917272219116744,0.5449285396370114,0.6614082655492551,0.7717867308955553,0.9689571022298327,0.8042328042328042,0.9864264715081008,0.31998880179171335,0.3716287215411547,0.688915375446963,0.8597084301711364,0.9704009259624085,0.78125,0.8990826471576888,1.0,2016-12-05 15:50:00,11.0
