Timestamp,GP2_Position,GP2_Velocity,GP2_PushPressure,GP2_PressureA,GP2_PressureB,GP2_ClaspPressure,GP2_OilTemperature,OutsideTemp,to_be_predicted
2016-12-05 13:50:00,838.4281345565751,-18.759413939476897,-104.324472792749,30.3720206305124,134.696493423261,289.4253,45.0,4.006775,10.742515335551
2016-12-05 13:50:00,818.061162079511,-19.7179241407641,-103.83617664113301,31.055635242774702,134.891811883908,291.0855,45.0,4.006775,10.742515335551
2016-12-05 13:50:00,801.6697247706419,-19.9765697506352,-101.882992034669,29.8837244788965,131.766716513565,289.3277,45.0,4.006775,10.742515335551
2016-12-05 13:50:00,780.935779816514,-20.113499779390498,-98.9532151249733,32.9111606189154,131.864375743889,291.4762,44.9,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,760.5382262996941,-20.235215360506302,-92.41004669331949,34.571367534409596,126.98141422772899,287.5698,44.9,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,739.620795107034,-20.3112875987037,-91.43345439008759,34.6690267647328,126.10248115482,291.4762,44.9,4.033631,10.742515335551
2016-12-05 13:50:00,718.489296636086,-20.6460054467723,-88.6013367107151,34.3760490737632,122.977385784478,288.2534,44.8,4.006775,10.742515335551
2016-12-05 13:50:00,697.296636085627,-20.7525065802486,-91.140476699118,33.497116000854504,124.637592699973,291.4762,44.8,4.033631,10.742515335551
2016-12-05 13:50:00,675.675840978593,-20.889436609003898,-92.7030243842891,32.9111606189154,125.614185003204,289.7183,44.8,4.006775,10.742515335551
2016-12-05 13:50:00,654.11620795107,-21.0111521901198,-88.30835901974551,36.329233680227105,124.637592699973,290.1089,44.8,4.006775,10.742515335551
2016-12-05 13:50:00,632.617737003058,-21.056795533038198,-91.0428174687949,32.1298867763298,123.172704245125,290.1089,44.7,4.006775,10.742515335551
2016-12-05 13:50:00,610.844036697248,-21.2241544570725,-87.23410748619041,36.4268929105503,123.661000396741,290.6949,44.7,4.006775,10.742515335551
2016-12-05 13:50:00,589.1620795107029,-21.4219422763857,-88.30835901974551,34.571367534409596,122.87972655415501,290.1089,44.6,4.033631,10.742515335551
2016-12-05 13:50:00,571.700305810397,-21.3154411429093,-90.2615436262093,34.6690267647328,124.930570390942,291.4762,44.6,4.033631,10.742515335551
2016-12-05 13:50:00,549.6819571865441,-21.3306555905488,-88.5036774803919,35.938596758934295,124.442274239326,290.2066,44.6,4.033631,10.742515335551
2016-12-05 13:50:00,528.030581039755,-21.3458700381883,-87.23410748619041,36.4268929105503,123.661000396741,290.4996,44.6,4.006775,10.742515335551
2016-12-05 13:50:00,506.256880733945,-21.3306555905488,-83.52305673390909,37.305825983459,120.82888271736799,288.8394,44.6,4.006775,10.742515335551
2016-12-05 13:50:00,484.26911314984704,-21.4067278287462,-85.0856044190802,37.79412213507489,122.87972655415501,291.5739,44.6,4.006775,10.742515335551
2016-12-05 13:50:00,462.220183486239,-21.604515648059397,-79.32370983001191,40.5285805841243,119.85229041413601,289.4253,44.5,4.033631,10.742515335551
2016-12-05 13:50:00,440.415902140673,-21.4980145145831,-83.81603442487871,36.4268929105503,120.242927335429,290.2066,44.5,4.033631,10.742515335551
2016-12-05 13:50:00,418.45871559632997,-21.4219422763857,-85.28092287972659,34.571367534409596,119.85229041413601,290.4019,44.5,4.033631,10.742515335551
2016-12-05 13:50:00,396.654434250764,-21.452371171664698,-92.0194097720267,32.227546006653,124.24695577868,289.3277,44.4,4.033631,10.742515335551
2016-12-05 13:50:00,374.544342507645,-21.4980145145831,-89.67558824427022,33.985412152470495,123.661000396741,288.937,44.5,4.006775,10.742515335551
2016-12-05 13:50:00,352.556574923547,-21.558872305141,-89.3826105533006,33.497116000854504,122.87972655415501,288.937,44.5,4.006775,10.742515335551
2016-12-05 13:50:00,330.415902140673,-21.5436578575015,-90.5545213171789,30.3720206305124,120.926541947691,289.6207,44.4,4.033631,10.742515335551
2016-12-05 13:50:00,312.525993883792,-21.650158990977896,-92.0194097720267,32.227546006653,124.24695577868,289.4253,44.4,4.033631,10.742515335551
2016-12-05 13:50:00,290.354740061162,-21.7110167815358,-87.3317667165136,35.3526413769952,122.684408093509,288.937,44.4,4.033631,10.742515335551
2016-12-05 13:50:00,268.336391437309,-21.589301200420003,-86.4528336436049,35.3526413769952,121.8054750206,292.0621,44.3,4.033631,10.742515335551
2016-12-05 13:50:00,246.501529051988,-21.4980145145831,-88.6989959410382,32.1298867763298,120.82888271736799,287.3745,44.4,4.033631,10.742515335551
2016-12-05 13:50:00,224.51376146788996,-21.482800066943604,-89.9685659352398,33.2041383098849,123.172704245125,292.2574,44.3,4.033631,10.742515335551
2016-12-05 13:50:00,202.617737003058,-21.604515648059397,-92.8983428449355,32.227546006653,125.125888851588,287.7651,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,180.477064220183,-21.5740867527805,-88.6989959410382,34.571367534409596,123.270363475448,289.816,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,158.978593272171,-21.361084485827803,-87.03878902554399,40.1379436628315,127.176732688376,289.7183,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,138.366972477064,-20.6612198944117,-86.35517441328159,45.411542100283796,131.766716513565,288.8394,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,119.131498470948,-19.5201363214508,-89.67558824427022,45.899838251899794,135.57542649617,288.2534,44.3,4.033631,10.742515335551
2016-12-05 13:50:00,100.905198776758,-18.455124986687398,-91.0306100650045,53.8224433118687,144.853053376873,287.1792,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,86.9602446483181,-17.5422581283186,-86.8312631611072,61.6351817377239,148.466444898831,291.4762,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,70.7217125382263,-16.3251023171604,-87.03878902554399,67.1040986358226,154.14288766136698,287.8628,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,55.82874617736999,-15.2144476394785,-90.2615436262093,73.2566301461837,163.518173772393,288.2534,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,42.4954128440367,-13.8299329042859,-91.8240913113804,79.0185247352519,170.842616046632,290.1089,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,30.568807339449503,-12.414989273814399,-96.1210974456008,87.71019623401591,183.831293679617,287.4721,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,20.171253822629996,-10.9544023004245,-97.4883266701254,97.2808008056887,194.76912747581403,286.1049,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,11.241590214067301,-9.4633864317556,-97.0976897488327,99.7222815637684,196.819971312601,287.4721,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,10.0183486238532,-5.02076772102789,-66.42048402356029,128.348643452254,194.76912747581403,284.7377,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,9.89602446483181,-0.593363457939659,-48.0605487228004,139.87243263039,187.932981353191,34.37605,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,9.957186544342509,0.0,-47.2792748802149,139.384136478774,186.66341135898898,34.96201,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,10.0489296636086,0.0912866858368706,-46.6933194982757,137.528611102634,184.221930600909,5.468917,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,11.761467889908301,0.88243796308975,-43.861201818903204,131.473738822596,175.33494064149897,5.957212999999999,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,18.7645259938838,4.35133202489084,-34.4737083040864,105.78936124759701,140.263069551683,7.129124000000001,44.3,4.006775,10.742515335551
2016-12-05 13:50:00,30.813455657492398,9.21995526952394,-21.1920529801324,69.44792016357921,90.6399731437117,7.519761,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,47.2966360856269,13.997291828320199,-11.535996581926902,46.3881344035157,57.92413098544271,7.812738,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,68.611620795107,18.6072694630821,-7.226783043916139,38.3800775170141,45.6068605609302,8.008057,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,94.26911314984709,23.0498881738098,-4.7853022858363605,34.571367534409596,39.356669820246,7.910398,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,124.146788990826,27.188217931748,-2.05084383678702,32.9111606189154,34.9620044557024,8.203375999999999,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,156.318042813456,30.109391878527898,0.0976592303231918,27.832880642109398,27.7352214117863,8.203375999999999,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,188.55045871559602,31.676479985394103,2.53913998840297,24.3171483504746,21.7780083620716,8.301035,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,214.97247706422002,31.8590533570679,2.24616229743339,21.8756675923948,19.629505294961398,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,247.113149847095,31.782981118870502,2.4414807580797797,22.461622974333896,20.0201422162542,8.398694,44.3,3.89935,10.742515335551
2016-12-05 13:50:00,279.284403669725,31.5699788519178,2.14850306711021,21.973326822718,19.8248237556078,8.203375999999999,44.3,3.89935,10.742515335551
2016-12-05 13:50:00,311.730886850153,31.6460510901152,2.4414807580797797,22.461622974333896,20.0201422162542,7.910398,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,344.29969418960195,31.782981118870502,2.4414807580797797,22.461622974333896,20.0201422162542,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,376.68501529052,31.6916944330336,1.8555253761406298,21.8756675923948,20.0201422162542,8.301035,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,408.672782874618,31.600407747196805,2.53913998840297,22.5592822046571,20.0201422162542,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,440.752293577982,31.478692166081,1.8555253761406298,21.8756675923948,20.0201422162542,8.301035,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,472.64831804281306,31.417834375523,2.53913998840297,22.2663045136876,19.727164525284604,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,505.27828746177397,31.600407747196805,2.9297769096957302,22.949919125949897,20.0201422162542,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,531.4556574923549,31.6460510901152,2.53913998840297,22.5592822046571,20.0201422162542,8.008057,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,565.217125382263,31.6460510901153,2.9297769096957302,22.949919125949897,20.0201422162542,8.301035,44.3,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,597.418960244648,31.4178343755231,2.24616229743339,22.2663045136876,20.0201422162542,7.910398,44.2,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,630.079510703364,31.7981955665101,2.1485030671102,22.168645283364395,20.0201422162542,8.203375999999999,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,662.067278287462,31.661265537754698,3.2227546006653,22.949919125949897,19.727164525284604,8.008057,44.3,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,694.483180428135,31.5395499566389,1.7578661458174398,21.582689901425198,19.8248237556078,8.301035,44.2,3.89935,10.742515335551
2016-12-05 13:50:00,726.3180428134559,31.5851932995573,1.7578661458174398,21.8756675923948,20.1178014465774,8.398694,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,758.703363914373,31.448263270802002,3.12509537034212,22.949919125949897,19.8248237556078,8.301035,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,791.058103975535,31.5851932995574,1.95318460646382,21.973326822718,20.0201422162542,8.398694,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,816.807339449541,31.5243355089994,1.56254768517106,23.6335337382122,22.0709860530412,8.398694,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,850.7522935779821,31.7069088806732,0.9765923032319109,28.0281991027558,27.051606799523896,8.301035,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,882.311926605505,31.2504754514888,-0.878933072908715,33.3017975402081,34.1807306131169,8.594012,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,911.6697247706419,29.9724618497726,-3.7110507522812597,35.938596758934295,39.6496475112156,7.910398,44.1,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,938.4281345565751,26.8991434265979,-7.422101504562519,38.3800775170141,45.802179021576606,7.910398,44.1,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,958.733944954128,22.426095820591303,-10.657063509018199,43.8489944151128,54.506057924131,6.933805,44.1,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,973.963302752294,17.3748992042844,-15.332499160741,52.552873317667206,67.8853724784082,6.738486999999999,44.0,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,984.9113149847091,12.810564912440901,-19.629505294961398,65.5415509506516,85.171056245613,6.738486999999999,44.0,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,990.079510703364,7.9267272201682495,-21.582689901425198,66.61580248420671,88.19849238563191,41.407509999999995,44.0,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,989.987767584098,2.25173825064279,-28.0281991027558,61.830500198370295,89.8586993011262,268.5263,44.0,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,989.5596330275231,-0.27386005751058606,-55.0920133060701,67.1040986358226,122.19611194189301,284.5424,44.0,4.006775,10.742515335551
2016-12-05 13:50:00,987.663608562691,-1.1562980206003302,-99.24619281594289,77.7489547410505,176.99514755699298,285.9096,44.0,4.006775,10.742515335551
2016-12-05 13:50:00,983.65749235474,-2.92117394677989,-97.87896359141821,90.8352916043581,188.714255195776,285.3236,43.9,4.006775,10.742515335551
2016-12-05 13:50:00,978.0,-4.7316932158777805,-102.27362895596201,96.1088900418104,198.382518997772,287.1792,43.9,4.006775,10.742515335551
2016-12-05 13:50:00,970.599388379205,-6.359639113301981,-101.29703665273,96.6948454237495,197.991882076479,287.7651,43.9,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,961.302752293578,-8.215801725318379,-112.833033234657,90.5423139133885,203.375347148045,290.4019,43.9,4.006775,10.742515335551
2016-12-05 13:50:00,950.2324159021409,-9.980677651497869,-114.38337351603701,82.53425702688679,196.917630542924,287.1792,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,937.6941896024459,-11.5629802060036,-113.406781212806,68.3736686300241,181.78044984283002,288.6441,43.8,4.033631,10.742515335551
2016-12-05 13:50:00,923.504587155963,-13.084424969951401,-106.082338938566,61.146885586108,167.229224524674,289.7183,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,907.9694189602451,-14.5754408386204,-96.9023712881863,58.0217902157659,154.924161503952,287.8628,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,891.119266055046,-15.868668887976,-96.6093935972167,49.4155705435347,146.024964140751,289.7183,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,872.9847094801221,-17.1923258326107,-100.320444349498,40.430921353801104,140.751365703299,287.9604,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,853.810397553517,-18.318194957932104,-101.590014343699,34.6690267647328,136.259041108432,289.3277,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,833.3211009174311,-19.5353507690903,-92.8006836146123,33.5947752311777,126.39545884578999,288.8394,43.8,4.006775,10.742515335551
2016-12-05 13:50:00,812.1284403669721,-20.478646522738,-94.167912839137,33.497116000854504,127.665028839991,289.6207,43.7,4.006775,10.742515335551
2016-12-05 13:50:00,791.02752293578,-20.7829354755276,-94.6562089907529,32.4228644672994,127.07907345805201,289.3277,43.7,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,769.620795107034,-20.798149923167,-90.0662251655629,35.3526413769952,125.418866542558,288.8394,43.7,4.006775,10.742515335551
2016-12-05 13:50:00,748.45871559633,-20.8742221613645,-89.57792901394699,33.985412152470495,123.563341166417,290.4019,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,726.960244648318,-20.8590077137249,-88.5036774803919,37.305825983459,125.80950346385099,287.8628,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,705.4617737003059,-21.0872244283172,-87.9177220984527,34.6690267647328,122.586748863186,291.5739,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,688.336391437309,-21.1024388759566,-93.5819574571978,31.7392498550371,125.32120731223499,287.4721,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,665.675840978593,-21.178511114154,-92.8983428449355,33.2041383098849,126.10248115482,286.9839,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,643.779816513761,-21.1176533235961,-89.67558824427022,34.571367534409596,124.24695577868,288.8394,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,622.0978593272171,-21.2241544570725,-89.3826105533006,33.497116000854504,122.87972655415501,289.3277,43.6,4.006775,10.742515335551
2016-12-05 13:50:00,600.110091743119,-21.467585619304103,-86.4528336436049,37.1105075228126,123.563341166417,288.2534,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,578.3363914373091,-21.467585619304103,-87.8200628681295,34.6690267647328,122.48908963286199,289.3277,43.6,3.9530629999999998,10.742515335551
2016-12-05 13:50:00,556.654434250765,-21.4067278287462,-89.77324747459329,34.1807306131169,123.95397808771001,287.9604,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,534.819571865443,-21.3458700381883,-88.5036774803919,34.6690267647328,123.172704245125,290.8902,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,512.923547400612,-21.4067278287462,-88.30835901974551,35.938596758934295,124.24695577868,288.6441,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,490.996941896024,-21.391513381106698,-84.30433057649459,35.254982146672,119.559312723167,290.0113,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,468.948012232416,-21.482800066943604,-81.08157597582941,41.6028321176794,122.684408093509,287.1792,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,447.14373088685,-21.4980145145831,-84.2066713461715,37.5988036744285,121.8054750206,290.4019,43.6,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,425.186544342508,-21.361084485827803,-84.3043305764947,35.5479598376415,119.85229041413601,289.6207,43.6,3.89935,10.742515335551
2016-12-05 13:50:00,407.938837920489,-21.361084485827803,-91.2381359294412,31.055635242774702,122.293771172216,288.6441,43.6,3.89935,10.742515335551
2016-12-05 13:50:00,384.85015290519897,-21.361084485827803,-91.43345439008759,33.692434461500895,125.125888851588,288.937,43.6,3.9262059999999996,10.742515335551
2016-12-05 13:50:00,363.107033639144,-21.4980145145831,-89.9685659352397,33.5947752311777,123.563341166417,290.4996,43.7,3.89935,10.742515335551
2016-12-05 13:50:00,341.180428134557,-21.467585619304103,-91.43345439008759,31.055635242774702,122.48908963286199,286.7885,43.7,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,318.978593272171,-21.558872305141,-93.4842982268746,31.543931394390697,125.028229621265,290.0113,43.7,3.89935,10.742515335551
2016-12-05 13:50:00,296.929663608563,-21.7414456768147,-89.3826105533006,33.497116000854504,122.87972655415501,290.6949,43.7,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,274.880733944954,-21.5740867527805,-88.79665517136141,34.571367534409596,123.36802270577101,287.8628,43.7,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,252.923547400612,-21.5132289622226,-90.35920285653249,32.227546006653,122.586748863186,288.8394,43.6,3.818781,10.742515335551
2016-12-05 13:50:00,231.02752293577998,-21.528443409862,-88.1130405590991,33.497116000854504,121.61015655995399,288.5464,43.7,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,209.16207951070302,-21.467585619304103,-93.19132053590499,31.7392498550371,124.930570390942,291.4762,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,187.14373088685002,-21.5436578575015,-89.57792901394699,34.6690267647328,124.24695577868,286.6909,43.8,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,169.467889908257,-21.5436578575015,-86.94112979522079,38.7707144383068,125.711844233528,286.7885,43.8,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,148.45871559633002,-21.1176533235961,-80.397961363567,46.9740897854549,127.37205114902201,287.7651,43.8,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,128.519877675841,-20.113499779390498,-86.94112979522079,47.0717490157781,134.01287881099898,289.6207,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,108.703363914373,-19.0028451017086,-93.19132053590499,47.6577043977172,140.849024933622,288.6441,43.8,3.8456370000000004,10.742515335551
2016-12-05 13:50:00,91.21100917431191,-17.8465470811082,-86.14764854884491,59.8773155919065,146.024964140751,287.4721,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,74.6360856269113,-16.675034612868398,-87.23410748619041,66.02984710226751,153.263954588458,287.7651,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,59.3455657492355,-15.549165487546999,-86.74581133457441,73.2566301461837,160.002441480758,287.4721,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,45.614678899082605,-14.1342218570755,-88.0153813287759,81.46000549333169,169.475386822108,288.8394,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,33.2599388379205,-12.7344926742435,-95.33982360301519,85.65935239722891,180.99917600024398,289.4253,43.9,3.818781,10.742515335551
2016-12-05 13:50:00,22.464831804281303,-11.319549043772,-96.4140751365703,97.08548234504231,193.499557481613,287.5698,43.9,3.791925,10.742515335551
2016-12-05 13:50:00,13.2905198776758,-9.78288983218464,-94.35102389599291,101.980651264992,196.331675160985,285.9096,43.8,3.818781,10.742515335551
2016-12-05 13:50:00,9.957186544342509,-6.10099350343086,-65.9321878719444,128.83693960386998,194.76912747581403,285.1283,43.9,3.791925,10.742515335551
2016-12-05 13:50:00,9.89602446483181,-1.58230255450576,-71.1081270790735,119.168675801874,190.276802880947,88.49146999999999,43.9,3.791925,10.742515335551
2016-12-05 13:50:00,10.0183486238532,0.0,-47.96288949247721,138.407544175542,186.37043366801998,37.696459999999995,43.9,3.791925,10.742515335551
2016-12-05 13:50:00,9.957186544342509,0.0456433429184357,-48.0605487228004,136.356700338755,184.41724906155602,4.199347,43.9,3.791925,10.742515335551
2016-12-05 13:50:00,10.9357798165138,0.471647876823832,-45.6190679647206,134.403515732292,180.02258369701198,5.664236,43.9,3.818781,10.742515335551
